Sunt nave de servitute :,,drăgi şi şalande,0,"spărgătoare de gheaţă, pilot, de buncheraj",1,"cerealiere, mineraliere, carboniere",0
"După modul de propulsie, navele sunt :",,pentru curse regulate şi pentru curse obişnuite,0,"pe pernă de aer, cu aripi portante şi glisoare",0,fără propulsie proprie şi cu propulsie proprie,1
"În figura de mai jos, cu ""1"" s-a notat :",imagini\cvn_003.jpg,curent de punte,0,perete transversal,1,rama longitudinală a magaziei,0
"În figura de mai jos, cu ""3"" s-au notat :",imagini\cvn_003.jpg,semitraversele punţii,1,curenţi de punte,0,rama gurii de magazie,0
"În figura de mai jos, s-a notat cu ""3"" :",imagini\cvn_004.jpg,treversa de punte,0,longitudinala de punte,1,bordajul,0
"În figura de mai jos, s-a notat cu ""9"" :",imagini\cvn_004.jpg,semitraversa întărită,1,longitudinala de punte,0,bordajul,0
"În figura de mai jos, s-a notat cu ""7"" :",imagini\cvn_004.jpg,rama gurii de magazie,1,longitudinala de punte,0,bordajul,0
"În figura de mai jos, s-a notat cu ""8"" :",imagini\cvn_004.jpg,rama gurii de magazie,0,longitudinala de punte,0,traversa de punte,1
"Cum se numeşte proprietatea navei de a pluti, în condiţii normale de exploatare ?",,stabilitatea,0,flotabilitatea,1,nescufundabilitatea,0
Cum se numeşte proprietatea navei de a se opune acţiunii forţelor exterioare care tind să o încline şi de a reveni la poziţia iniţială după încetarea acţiunii acestor forţe ?,,stabilitatea,1,flotabilitatea,0,nescufundabilitatea,0
"Cum se numeşte proprietatea navei de a-şi păstra flotabilitatea şi stabilitatea, în cazul inundării unui compartiment ?",,deplasarea,0,manevrabilitatea,0,nescufundabilitatea,1
Cum se numeşte proprietatea navei de a se mişca cu o viteză determinată ?,,deplasarea,1,manevrabilitatea,0,giraţia,0
Cum se numeşte proprietatea navei de a-şi păstra direcţia mişcării ?,,deplasarea,0,stabilitatea de drum,1,giraţia,0
Cum se numeşte proprietatea navei de a-şi schimba direcţia mişcării ?,,deplasarea,0,stabilitatea de drum,0,giraţia,1
Cum se numeşte greutatea totală ce se poate ambarca pe o navă ?,,capacitatea de încărcare,1,rezistenţa corpului,0,osatura navei,0
Cum se numeşte capacitatea navei de a nu se deforma şi de a-şi păstra etanşeitatea sub acţiunea forţelor exterioare ?,,capacitatea de încărcare,0,rezisteţa corpului,1,stabilitatea de drum,0
Cu cât este egal un nod ?,,1870 m/oră,0,1852 m/oră,1,1852 m/secundă,0
Nodul reprezintă unitatea de măsură a vitezei de marş la navele :,,maritime şi fluviale,0,fluviale,0,maritime,1
"Ce reprezintă distanţa măsurată pe orizontală, între punctele extreme, pupa şi prova ale navei ?",,înălţimea navei,0,lungimea maximă a navei,1,lăţimea navei,0
"Ce reprezintă distanţa măsurată pe orizontală, între cele două borduri ?",,înălţimea navei,0,lungimea maximă a navei,0,lăţimea navei,1
"Ce reprezintă distanţa măsurată pe verticală, între planul de bază şi linia punţii ?",,înălţimea navei,1,lungimea maximă a navei,0,lăţimea navei,0
"Ce reprezintă distanţa măsurată pe verticală, între planul de bază şi planul plutirii ?",,înălţimea de construcţie,0,pescajul navei,1,bordul liber,0
"Ce reprezintă distanţa măsurată pe verticală, între planul plutirii şi linia punţii ?",,înălţimea de construcţie,0,pescajul navei,0,bordul liber,1
Cine eliberează certificatul de clasă al unei nave ?,,căpităniile porturilor,0,Registrul Naval Român,1,şantierul de construcţie al navei,0
Cine eliberează certificatul pentru mijloacele de salvare al unei nave ?,,căpităniile porturilor,0,Registrul Naval Român,1,şantierul de construcţie al navei,0
Cine eliberează certificatul pentru echipamentele de navigaţie ?,,căpităniile porturilor,0,Registrul Naval Român,1,şantierul de construcţie al navei,0
Cine eliberează documentele ce confirmă satisfacerea cerinţelor regulilor pentru liniile de încărcare ale unei nave ?,,căpităniile porturilor,0,Registrul Naval Român,1,şantierul de construcţie al navei,0
Pe ce perioadă de timp acordă Registrul Naval Român clasa unei nave ?,,în fiecare an,0,la 5 ani,0,la 4 ani,1
Care din afirmaţiile de mai jos este falsă :,,viteza navei se măsoară în Noduri,0,viteza navei se măsoară în Mile marine pe oră (Mm/h),0,viteza navei se măsoară cu anemometrul,1
Cum se numeşte înclinarea navei în jurul unui ax longitudinal ?,,tangaj,0,bandă,1,ruliu,0
Cum se numeşte mişcarea oscilatorie provocată de înclinările transversale ?,,tangaj,0,bandă,0,ruliu,1
Cum se numeşte înclinarea navei care se produce în jurul unui ax transversal ?,,diferenţă de asietă,1,tangaj,0,bandă,0
Cum se numeşte mişcarea oscilatorie provocată de înclinările longitudinale ?,,ruliu,0,tangaj,1,asietă,0
"Când se spune despre o navă, că este canarisită ?",,dacă o navă rămâne înclinată longitudinal şi continuă să navige înclinată,0,dacă o navă are pescajul prova egal cu pescajul pupa,0,dacă o navă bandată nu revine la poziţia iniţială şi continuă să navige înclinată,1
"Când se spune despre o navă, că este aprovată ?",,dacă o navă înclinată longitudinal are pescajul prova mai mare decât pescajul pupa,1,dacă o navă înclinată longitudinal are pescajul pupa mai mare decât pescajul prova,0,dacă o navă înclinată longitudinal are pescajul pupa egal cu pescajul prova,0
Când se spune despre o navă că este apupată ?,,dacă o navă înclinată longitudinal are pescajul prova mai mare decât pescajul pupa,0,dacă o navă înclinată longitudinal are pescajul pupa mai mare decât pescajul prova,1,dacă o navă înclinată longitudinal are pescajul pupa egal cu pescajul prova,0
Când se spune despre o navă că are asieta dreaptă ?,,dacă o navă înclinată longitudinal are pescajul prova mai mare decât pescajul pupa,0,dacă o navă înclinată longitudinal are pescajul pupa mai mare decât pescajul prova,0,dacă o navă înclinată longitudinal are pescajul pupa egal cu pescajul prova,1
În figura de mai jos coasta este notată cu :,imagini\cvn_005.jpg,8,0,7,1,1,0
În figura de mai jos varanga este notată cu :,imagini\cvn_005.jpg,8,0,7,0,1,1
"În figura de mai jos, s-a notat cu ""17"" :",imagini\cvn_005.jpg,varanga,0,stringherul,0,pontilul,1
"În imaginea de mai jos, s-a reprezentat:",imagini\cvn_006.jpg,un planşeu de bordaj,0,un planşeu de fund,1,un planşeu de punte,0
"În imaginea de mai jos, s-a reprezentat:",imagini\cvn_007.jpg,un planşeu de bordaj,1,un planşeu de fund,0,un planşeu de punte,0
Care sunt criteriile după care se clasifică navele?,,după destinaţie şi după caracteristicile tehnice şi de exploatare. ,1,"după destinaţie,zona de navigaţie, dimensiuni şi puterea de propulsie.",0,nave civile şi nave militare.,0
Unul dintre criteriile după care se clasifică navele este:,,după destinaţie.,1,după capacitatea de încărcare a navei.,0,după formă şi dimensiuni.,0
Navele se clasifică după mai multe criterii.Unul dintre acestea este:,,materialul de construcţie,1,caracteristicile tehnice şi de exploatare ale acestora.,0,modul de amplasare a suprastructurilor.,0
Destinaţia şi caracteristicile de exploatare sunt principalele criterii după care se clasifică  navele.Mai sunt şi altele?,,nu există alte criterii.,0,modul de propulsie.,1,gradul de periculozitate al mărfurilor transportate.,0
Două dintre criteriile după care se clasifică navele sunt date de tipul propulsorului şi modul de propulsie.Este adevărată această afirmaţie în totalitate?,,numai după modul de propulsie.,0,da.,1,numai după tipul propulsoruluiu.,0
Două sunt criteriile după care se clasifică navele şi ele sunt date de tipul propulsorului şi modul de propulsie.Este adevărată această afirmaţie în totalitate?,,da.,1,nu.,0,numai după modul de propulsie.,0
Tipul propulsorului şi modul de compensare a greutăţii navei sunt unele dintre criteriile după care se clasifică navele.Este adevărată afirmaţia în totalitate?,,doar după modul de compensare a greutăţii.,0,da.,1,nu.,0
Unul dintre criteriile după care se clasifică navele este dat de destinaţia acestora.Cum se face această clasificare conform acestui criteriu?,,"nave maritime,nave fluviale,nave de ape interioare.",0,"nave cu  propulsie, nave fără propulsie, nave remocher,nave împingător,nave de agrement.",0,"nave de pasageri,nave de transport,nave piscicole,nave tehnice,nave de servitute.",1
Cum se face clasificarea navelor în funcţie de destinaţia dată acestora?,,"nave de pasageri,nave de transport,nave piscicole,nave tehnice,nave de servitute.",1,"nave maritime,nave fluviale,nave de ape interioare.",0,nave civile şi nave militare.,0
Unul dintre criteriile după care se clasifică navele este dat de destinaţia acestora.Cum se face această clasificare?,,"navă cu propulsie proprie,navă fără propulsie,nave cu elici,nave cu zbaturi.",0,"nave de pasageri,nave de transport,nave piscicole,nave tehnice,nave de servitute.",1,nave civile şi nave militare.,0
Cum se defineşte o navă?,,nava este un corp plutitor cu propulsie proprie sau nu şi care se foloseşte scopului pentru care a fost construită.,0,"nava este un corp plutitor cu propulsie proprie sau nu,şi care foloseşte scopului pentru care a fost construită,respectiv civil sau militar.",0,"nava este o construcţie complexă,amenajată şi echipată pentru a pluti şi a se deplasa pe apă sau sub apă,în scopuri civile sau militare.",1
Cum se clasifică navele după modul de compensare a greutăţii ei?,,"nave cu elice,nave cu propulsie cu jet,nave cu zbaturi.",0,"nave clasice,nave cu aripi portante,nave cu pernă de aer,nave glisoare,etc.",1,"nave fără propulsie proprie,nave cu propulsie proprie..",0
Modul în care este realizată compensarea greutăţii este şi unul dintre factorii de clasificare al navelor din acest punct de vedere.Cum se face această clasificare?,,"nave clasice,nave cu aripi portante,nave cu pernă de aer,nave glisoare,etc.",1,"nave cu elice,nave cu propulsie cu jet,nave cu zbaturi.",0,"nave de servitute,nave de transport,şi nave tehince.",0
Cum se clasifică navele după zona de navigaţie?,,"nave de pasageri,nave de transport,nave de agrement.",0,"nave maritime,nave de ape interioare, nave de radă.",1,nave maritime  şi nave fluviale.,0
"Funcţie de zona destinată pentru navigaţia diferitelor tipuri de nave,acestea se clasifică în:",,"nave maritime,nave de ape interioare, nave de radă.",1,"nave de pasageri,nave de transport,nave de agrement.",0,"nave de transport, nave de pescuit,nave militare.",0
Cum se clasifică navele din punct de vedere al modului de propulsie?,,"nave cu elice,nave cu zbaturi,nave cu propulsie cu jet,nave cu propulsoare speciale.",0,"nave cu  propulsie proprie,nave fără propulsie proprie.",1,"nave clasice,nave cu aripi portante,nave propulsoare cu jet.",0
"Unele tipuri de nave cum ar fi cele clasice,cele cu aripi portante,glisoarele, navele cu pernă de aer se deosebesc între ele din punct de vedere al modului de compensare a greutăţiilor.Este adevărată acest afirmaţie?",,"cu siguranţă ,nu.",0,da.,1,este parţial adevărată pentru că mai sunt şi alte criterii după care acestea se deosebesc.,0
Una dintre deosebirile dintre navele clasice şi navele cu pernă de aer este aceea privind modul  de compensare a greutăţii lor :este adevărată această afirmaţie?,,este parţial adevărată pentru că mai sunt şi alte criterii după care acestea se deosebesc.,0,nu.,0,da.,1
Navele cu aripi portante şi navele glisoare se deosebesc şi din punct de vedere al realizării constructive privind modul de compensare a greutăţii lor.Este adevărată această afirmaţie?,,da.,1,este parţial adevărat pentru că mai sunt şi alte criterii după care acestea se deosebesc.,0,acesta nu este un criteriu de clasificare.,0
"Por fi incluse în aceeaşi categorie navele de pasageri,cele de transport, navele piscicole,navele sportive,navele de agrement?",,"da, dacă se clasifică navele după destinaţie,ele fac parte din aceeaşi categorie.",1,fac parte din categorii diferite.,0,nu.,0
Ce elemente de bază intră în arhitectura corpului navei?,,"corpul navei, suprastructurile, rufurile.",0,"etrava,etamboul, chila,bordajul.",1,"carlinga centrală, stringherii de bordaj şi curenţi de punte.",0
Ce elemente de bază compun arhitectura corpului unei nave?,,etrava şi etamboul.,1,"corpul navei, suprastructurile, rufurile,teuga şi duneta.",0,"tablele bordajului,ale fundului,chila de ruliu şi chila navei.",0
Ce calităţi trebuie să aibă etrava unei nave?,,etrava trebuie să fie robustă şi să asigure rezistenţa  navei la şocuri.,1,"să fie rezistentă, aerodinamică,să reziste la solicitări şi presiuni interne şi externe.",0,să se opună forţelor pe care le exercită apa asupra sa mai ales li viteze ridicate.,0
Care sunt principalele calităţi pe care trebuie să le îndeplinească etrava unei nave?,,să se opună forţelor pe care le exercită apa asupra sa mai ales la viteze ridicate.,0,etrava trebuie să aibă rezistenţa mecanică ridicată.,1,"să fie rezistentă, aerodinamică,să reziste la solicitări şi presiuni interne şi externe.",0
"Cu ce calităţi trebuie înzestrată etrava unei nave,din proiectare şi construcţie?",,"să fie rezistentă, aerodinamică,să reziste la solicitări şi presiuni interne şi externe.",0,să se opună cât mai puţin forţelor pe care le exercită apa asupra sa mai ales la viteze ridicate.,0,etrava trebuie să fie robustă şi să asigure rezistenţa navei la şocuri.,1
Ce este etamboul unei nave ?,,este elementul de construcţie care închide corpul navei la extremitatea din pupa.,1,este partea aflată la extremitatea din faţă a unei nave şi care adăposteşte puţul lantului.,0,este o construcţie solidă şi etanşă situată la pupa navei şi care adăposteşte maşina de cârmă.,0
Ce element al unei nave se numeşte etambou?,,este partea aflată la extremitatea din faţă a unei nave şi care adăposteşte puţul lanţului.,0,este partea de construcţie care închide corpul navei la extremitatea din pupa şi  prin care trece arborele port-elice.,0,este o construcţie solidă şi etanşă situată la pupa navei şi care adăposteşte maşina de cârmă.,1
Ce rol are etamboul unei  nave?,,are rolul de a susţine şi proteja cârma şi de a susţine elicea centrală.,1,are rolul de a închide corpul navei la pupa şi de adăposti mecanismele de acţionare ale cârmei.,0,etamboul are rolul de a închide nava la pupa şi de a susţine axul cârmei şi al elicei.,0
Care sunt elementele care decid forma etamboului unei nave?,,"forma tablelor,a pupei navei şi a destinaţiei care i se atribuie spaţiului din interiorul acesteia.",0,"forma etamboului este dată de forma penei cârmei,de forma conturului navei la pupa,de numărul şi tipul propulsoarelor.",1,forma etamboului nu depinde decât de opţiunea proiectantului şi este funcţie de modul în care doreşte a arăta.,0
"Cum se clasifică elicele,ca mijloc de propulsie navală?",,"după modul de lucru al palelor,respectiv cu pale fixe şi cu pale variabile.",0,elice cu pas variabil şi elice cu pas fix.,1,"după numărul de pale,cu 3 sau 5 pale.",0
Care sunt avantajele pe care le prezintă elicea cu pas variabil faţă de cea cu pas fix?,,prin modificare pasului se poate varia viteza fără a varia turaţia motorului.,1, se obţin viteze mai mari ale navelor fără consum suplimentar de combustibil.,0,se obţine o funcţionare mai bună şi mai economică a motoarelor.,0
Ce avantaje prezintă elicea cu pas variabil faţă de cea cu pas fix?,, se obţin viteze mai mari ale navelor fără consum suplimentar de combustibil.,0,"se poate inversa sensul de marş al navei fără a se inversa sensul de marş al motorului principal, deci posibilitatea de a utiliza motoare nereversibile şi avantajele ce decurg din aceasta.",1,se obţine o creştere substanţială a puterii motorului cu acelaşi consum de combustibil.,0
Navele care sunt propulsate cu elice cu pas variabil au avantaje suplimentare faţă de cele propulsate cu elice clasice.Care sunt aceste avantaje?,,se obţine o creştere substanţială a puterii motorului cu acelaşi consum de combustibil.,0,"manevrarea navei poate fi făcută cu mai multă precizie în situaţii dificile (manevre,treceri înguste,zone periculoase,ecluze)",1,"simplitate constructivă, acţionare mai uşoară, cost de fabricaţie şi exploatare mai redus  (o pală avariată poate fi schimbată fără a înlocui toată elicea)",0
Care sunt elementele de guvernare de care pot dispune navele  în general?,,cârma şi elicea.,0,"cârma şi diferite elemente ale instalaţiei de propulsie cum ar fi duzele orientabile, propulsorul cu aripioare, propulsorul cu jet,elicele prova.",1,cârma şi elicele prova acolo unde ele există.,0
Care sunt elementele de guvernare de care pot dispune navele  în general?,,"cârma,duzele orientabile, propulsorul cu jet,elicele prova.",1,cârma şi elicele prova.,0,cârma şi elicele.,0
"Acţiunea cârmei se bazează pe apariţia la rotirea sa în unul din borduri,a unei forţe care acţionează asupra navei, modificându-i direcţia de deplasare.Este adevărată această afirmaţie?",,da.,1,"nu,pentru că această forţă este dată de mişcarea de rotaţie a elicei care se află înaintea cârmei şi care-i imprimă mişcarea comandată de la timonă.",0,afirmaţia respectivă nu are suport tehnic.,0
După ce criterii se clasifică cârmele navelor?,,după două criterii respectiv cârme compensate şi cârme necompensate.,0,"cârme suspendate, cârme compensate şi cârme necompensate.",0,"cârmele se clasifică după două criterii, respectiv după modul prindere al cârmei de corpul navei şi după poziţia axului cârmei.",1
Care este unul dintre criteriile de clasificare ale cârmelor?,,"cârme suspendate, cârme compensate şi cârme necompensate.",0,după poziţia axului cârmei.,1,"după două criterii, respectiv cârme compensate şi cârme necompensate.",0
Ce sunt cârmele active?,,sunt cârmele ce sunt amplasate în borduri la navele care au mai multe cârme.,0,sunt mici propulsoare amplasate în pana cârmei.,1,sunt cârmele cu care sunt dotate navele hidroglisoare şi cele cu pernă de aer.,0
Ce rol are opera moartă a unei nave?,,"opera moartă are rolul de a asigura o anumită rezervă de volum etanş,denumită rezervă de flotabilitate care să-i asigure plutirea în condiţii speciale de navigabilitate:",1,aceasta suportă forţele de împingere ale apei şi toată suprastructura navei. ,0,"are rolul de a asigura navei condiţiile necesare de navigabilitate şi flotabilitate,precum şi susţinerea suprastructurii.",0
Asupra cărei părţi din corpul navei acţionează rezultanta forţelor de împingere a apei numită forţa lui Arhimede?,,asupra operei vii.,1,asupra etravei.,0,asupra etamboului.,0
Ce reprezintă în figura de mai jos cota dpp?,imagini\cvn_008.jpg,distanţa dintre perpendiculare.,0,pescajul pupa.,1,linia de plină încărcare.,0
Ce reprezintă în figura de mai jos cota dpv?,imagini\cvn_008.jpg,pescajul prova.,1,linia de plină încărcare.,0,distanţa dintre perpendiculare.,0
Ce este planul cuplului maestru?,,este planul orizontal paralel cu suprafaţa apei.,0,este planul longitudinal ce trece prin mijlocul navei şi o împarte în două părţi simetrice.,0,este planul vertical transversal ce trece prin mijlocul navei.,1
Ce este secţiunea maestră?,,"intersecţia planul cuplului maestru cu suprafaţa corpului teoretic şi indică forma transversală a corpului navei în zona centrală,  respectiv forma bordajului,a fundului şi a părţii de racordare între fund şi bordaj (gurna).",1,este secţiunea vertical-tranversală ce trece prin mijlocul navei în zona în care aceasta are lăţime maximă.,0,"este secţiunea în plan transversal la mijlocul navei,care o împarte pe aceasta în două părţi simetrice.",0
Cum se defineşte planul diametral al unei nave?,,este planul vertical-longitudinal ce trece prin mijlocul navei şi o împarte în două părţi simetrice babord şi tribord.,1,"este planul vertical-transversal ce trece prin mijlocul navei şi o împarte pe aceasta în două părţi,prova şi pupa.",0,"este planul orizontal paralel cu suprafaţa apei atunci când nava este full încărcată cu marfă,combustibil şi echipaj.",0
"Referitor la construcţia navelor,cum se definesc planşeele?",,planşeele sunt construcţii robuste din metal care delimitează compartimentele la partea lor superioară.,0,planşeul este o structură compusă dintr-o tablă (placă ) rezemată pe un contur şi întărită printr-un sistem de grinzi.,1,planşeel sunt construcţiile  întărite cu ajutorul elementelor de rezistenţă şi care formează punţile navelor.,0
Ce rol are învelişul dublului fund?,,acela de a conferi rezistenţa suplimentară a navei şi ca loc de dispunere a unor tancuri.,0,acesta este etanş la apă şi asigură nescufundabilitatea navei în cazul avarierii fundului navei.,1,"acela de a adăposti tancurile de balast,combustibil, coferdamurile,etc.",0
Ce rol au învelişurile planşeelor?,,acestea au rolul de reazeme pentru coaste.,0,acela de a sigura flotabilitatea navei.,0,au rolul de a primi şi transmite osaturii sarcina normală şi de a participa împreună cu aceasta la rezistenţa locală a corpului navei.,1
Ce este gurna?,,este o centură care asigură şirul de table care unesc fundul şi bordajul navei.,1,"este o întăritură longitudinală de-a lungul bordajului navei,care face legătura între învelişul punţii şi al bordajului",0,este partea cea mai jos a învelişului exterior dispusă în planul diametral de la pupa la prova.,0
Ce elemente de rezistenţă formează osatura logitudinală a unei nave?,,"grinzi,traverse,pereţi, curenţi de fund şi longitudinale de bordaj.",0,"grinzi dispuse longitudinal pe fund, bordaje, sub punţi",1,"coaste,pereţi longitudinali etanşi, elemente de rezistenţă longitudinale.",0
Care este rolul tancurilor de balast?,,au rolul de a asigura asieta navei şi de echilibrare a acesteia în diferite situaţii de încărcare.,0,tancurile de balast servesc la asigurarea stabilităţii navei şi ca barieră de protecţie a navei în cazul în care se produce spargerea corpului în zona acestor tancuri.,0,tancurile de balast servesc la asigurarea stabillităţii navei.,1
Ce sunt tancurile de balast şi ce rol au ele?,,sunt compartimente etanşe situate în dublu fund sau în borduri şi care servesc la asigurarea stabilităţii prin încărcarea/golirea parţială sau totală cu apa de balast provenită de peste bord.,1,"sunt cisterne etanşe care prin golire sau încărcare cu apa de peste bord sau alte produse lichide (combustibil,ape separate) servesc la asigurarea stabilităţii navei.",0,"sunt compartimente etanşe care se umplu cu apa de peste bord, numită apă de balast şi care sigură menţinerea navei pe chilă şi asietă dreaptă.",0
Cum se numeşte în termeni tehnici suprastructura din prova navei?,,teuga.,1,castel central.,0,duneta.,0
Cum se numeşte suprastructura de la centrul navei?,,teuga.,0,duneta.,0,castel central.,1
"În figura de mai jos,cu ""1"" s-a notat:",imagini\cvn_009.jpg,coferdam.,0,picul prova.,0,picul pupa.,1
"În figura de mai jos,cu ""2"" s-a notat:",imagini\cvn_009.jpg,coferdam.,0,picul prova.,1,picul pupa.,0
"În figura de mai jos,cu ""3"" s-a notat:",imagini\cvn_009.jpg,coferdam.,1,picul prova.,0,picul pupa.,0
"În figura de mai jos,cu ""4"" s-a notat:",imagini\cvn_009.jpg,coferdam.,0,dublu fund.,0,pereţi tranversali etanşi.,1
"În figura de mai jos,cu ""5"" s-a notat:",imagini\cvn_009.jpg,coferdam.,0,dublu fund.,1,pereţi tranversali etanşi.,0
"În figura de mai jos este reprezentată o secţiune transversală printr-o navă.Ce reprezintă cota""D""?",imagini\cvn_010.jpg,pescajul.,0,înălţimea de construcţie.,1,bordul liber.,0
"În figura de mai jos este reprezentată o secţiune transversală printr-o navă.Ce reprezintă cota""F""?",imagini\cvn_010.jpg,pescajul.,0,înălţimea de construcţie.,0,bordul liber.,1
"În figura de mai jos este reprezentată o secţiune transversală printr-o navă.Ce reprezintă cota""T""?",imagini\cvn_010.jpg,pescajul.,1,înălţimea de construcţie.,0,bordul liber.,0
"În figura de mai jos,s-a notat cu ""10"":",imagini\cvn_005.jpg,varanga.,0,stringherul.,0,traversa de punte.,1
"În figura de mai jos,s-a notat cu ""20"":",imagini\cvn_005.jpg,varanga.,0,tabla fundului.,1,coasta.,0
Ce reprezintă vitalitatea navei?,,capacitatea navei de a pluti în condiţii de avarie.,0,"capacitatea navei de a-şi menţine caracteristicile tehnice,de exploatare şi proprietăţile nautice în condiţii de avarie.",1,"capacitatea navei de a-şi menţine caracteristicile tehnice,de exploatare şi proprietăţile nautice în condiţii normale de exploatare.",0
Capacitatea unei nave de a-şi menţine caracteristicile tehnice de exploatare şi proprietăţile nautice în condiţii de avari se defineşte în termeni de specialitate ca fiind:,,vitalitatea navei.,1,vitalitatea echipajului.,0,vitalitatea mijloacelor de salvare ale navei.,0
Care sunt mijlocele de care dispune o navă pentru asigurarea vitalităţii sale?,,mijloace de salvare individuale şi colective.,0,"un ansamblu de instalaţii,dispozitive şi obiecte de inventar,destinate să asigure prevenirea,combaterea sau limitarea avariilor şi efectelor acestora.",1,"proprietăţile ei nautice respectiv flotabilitatea, nescufundabilitatea şi manevrarea.",0
Cum se defineşte vitalitatea echipajului?,,capacitatea echipajului de a-şi asigura existenţa în condiţii de avarie a navei.,1,capacitatea echipajului de a asigura păstrarea stabilităţii navei în condiţii de avarie.,0,capacitatea echipajului de a asigura salvarea navei.,0
"În exploatarea navei ,asigurarea vitalităţii are un rol deosebit.Ce se înţelege în acest sens,prin vitalitatea echipajului?",,vitalitatea echipajului reprezintă gradul de pregătire profesională şi mijloacele de care acesta dispune pentru păstrarea caracteristicilor normale de exploatare a navei.,0,"capacitatea sa de a-şi asigura existenţa în condiţii de avariere a navei sau de pierderea a acesteia, în scopul prevenirii şi combaterii pierderii de vieţi omeneşti.",1,capacitatea echipajului de a asigura păstrarea navei în condiţii de avarie.,0
Cine reglementează dotarea navelor cu instalaţii şi mijloace pentru asigurarea vitalităţii?,,"Regulile pentru clasificarea navelor,elaborate de RNR. ",1,cerinţele unităţii armatoare.,0,prevederile Ministerului Transporturilor.,0
Cine reglementează dotarea navelor cu instalaţii şi mijloace pentru asigurarea vitalităţii?,,aceste reglementări sunt făcute de asociaţiile de armatori în conformitate cu rezoluţiile IMO.,0,aceste reglementări sunt făcute de Registrele Navale.,1,"dotarea navelor se face funcţie de gradul lor de complexitate, destinaţia acesteia şi zona de navigaţie unde aceasta îşi desfăşoară activitatea.",0
"În scopul asigurării vitalităţii unei nave,un rol hotărâtor revine echipajului,care trebuie să asigure o exploatare nomală a acesteia printr-o permanentă acţiune de control şi prevenire a avariilor ce s-ar putea produce.Este corectă această afirmaţie?",,da.,1,"nu,pentru că asigurarea vitalităţii navei este dată de dotările ei tehnice şi nu de acţiunile echipajului.",0,nu.,0
"Succesul asigurării vitalităţii unei nave depinde şi de modul în care echipajul cunoaşte construcţia,caracteristicile şi particularităţile navei,ale mecanismelor şi dispozitivelor cu care aceasta este dotată,modul  lor de utilizare.Este corectă această afirmaţie în acest context?",,"parţial, pentru că ea se referă la două aspecte diferite între ele,respectiv la vitalitatea navei şi la vitalitatea echipajului,ceea ce nu este acelaşi lucru.",0,"nu,pentru că asigurarea vitalităţii navei nu are nimic de a face cu echipajul,ea fiind asigurată din construcţie.",0,da.,1
Cine reglementează dotarea navelor cu materiale pentru combaterea avariei corpului şi pentru stingerea incendiilor în scopul asigurării vitalităţii lor?,,cerinţele unităţilor armatoare şi instrucţiunile P.S.I.,0,Normele Registrului Naval.,1,normele de dotare ale şantierului naval constructor.,0
"Prevenirea şi combaterea incendiilor la bordul navelor se face în scopul asigurării vitalităţii navei,a eliminiării pierderilor materiale şi de vieţi omeneşti.Cum se realizează practic acest lucru?",,prin dotarea navelor cu mijloace adecvate de prevenire şi combatere.,0,"printr-o instruire corespunzătoare a echipajului şi dotare tehnică cu mijloace de avertizare,mijloace mobile şi fixe,precum şi cu echipamente de protecţie specifice.",1,printr-o mai bună dotare a navelor cu echipamente de avertizare şi stingere a incendiilor.,0
Ce mijloace de asigurare a vitalităţii are echipajul la îndemână în cazul incendiilor?,,"dotara tehnică ce se referă la mijloacele de stingere, respectiv stingătoarele şi instalaţiile de stingere precum şi avertizoarele de incendiu.",0,"o serie de mijloace active cu ajutorul cărora echipajul acţionează nemijlocit în scopul prevenirii sau stingerii şi o altă serie de mijloace pasive de prevenire,izolare şi combatere,cu care nava este dotată din proiectare şi construcţie.",1,dotarea tehnică corespunzătoare a navei şi pregătire calificată a echipajului pentru a face faţă la orice problemă de această natură.,0
"În construcţia navelor se practică dotarea lor,în măsura în care este posibil,cu mijloace tehnice de rezervă care să poată fi folosite la momentul oportun.Poate fi considerat acest fapt un mijloc de asigurare a vitalităţii navei?",,"nu,pentru că acest lucru contribuie la asigurarea funcţionării în bune condiţii a navei şi nu pentru asigurarea vitalităţii.",0,dotarea navelor cu mijloace tehnice de rezervă este menită a asigura navei o exploatare corespunzătoare.,0,da.,1
Ce sunt mijloacele pasive de asigurare a vitalităţii unei nave?,,sunt acele mijloace ce sigură vitalitatea prin însăşi dispunerea şi caracteristicile lor constructive şi funcţionale şi asupra cărora echipajul nu intervine în timpul activităţii de eliminare sau diminuare a avariilor.,1,sunt mijloce fixe de care dispune nava pentru asigurarea vitalităţii.,0,"compartimentarea navei,care asigură nescufundarea în cazul în care a fost inundat un compartiment sau mai multe.",0
În ce scop se face compartimentarea navei?,,compartimentarea asigură etanşarea perfectă a diferitelor compartimente.,0,compartimentarea asigură izolarea unui compartiment de celelalte.,0,compartimentarea asigură nescufundabilitatea în caz de inundare parţială a navei şi împiedică extinderea focului dintr-un compartiment în altul.,1
"Capacitatea navei de a-şi menţine caracteristicile tehnice,de exploatare şi proprietăţile nautice în caz de avarie,reprezintă:",,vitalitatea echipajului.,0,stabilitatea navei.,0,vitalitatea navei.,1
"Capacitatea echipajului de a-şi asigura existenţa în condiţii de avarie a navei,reprezintă:",,rolurile de echipaj.,0,vitalitatea echipajului.,1,vitalitatea navei.,0
